,grid_idx,pp_pop,pp_od,bs_ebit,geometry_grids,sigungunm,platplc,x,y,x_5179,y_5179,bdnm,bd_platarea,bd_archarea,bd_totarea,bd_totflrcnt,bd_elvtent,bs_gas,bs_elct,bd_height,bd_ilp,bd_vintage,count
2814,36205,63408.82026992364,3059660.111566136,979641698610.1576,"POLYGON ((958635.230213883 1947565.54807064, 958635.230213883 1947665.54807064, 958735.230213883 1947665.54807064, 958735.230213883 1947565.54807064, 958635.230213883 1947565.54807064))",강남구,서울특별시 강남구 신사동 621-3번지,127.032982154,37.527021062,958735.0186575244,1947626.5596235404,NoData,761.8,329.22,1431.73,5,0.0,17727.0,28319.0,13.05,28590000.0,29.0,15
2815,36206,61233.94731877954,2812977.166938478,932517527528.192,"POLYGON ((958635.230213883 1947665.54807064, 958635.230213883 1947765.54807064, 958735.230213883 1947765.54807064, 958735.230213883 1947665.54807064, 958635.230213883 1947665.54807064))",강남구,서울특별시 강남구 신사동 619-7번지,127.031944234,37.527720988,958643.6955246108,1947704.6681588648,"한일관, 정진빌딩",2807.0,1348.85,8460.18,44,0.42857142857142855,129814.0,167472.0,16.762857142857143,19250000.0,28.714285714285715,15
2816,36207,60892.52346342874,2599951.257398169,849979426078.049,"POLYGON ((958635.230213883 1947765.54807064, 958635.230213883 1947865.54807064, 958735.230213883 1947865.54807064, 958735.230213883 1947765.54807064, 958635.230213883 1947765.54807064))",강남구,서울특별시 강남구 신사동 616-3번지,127.032312828,37.528361625,958676.617223664,1947775.58106996,NoData,352.6,173.71,1040.62,6,1.0,45968.0,15307.0,16.15,17760000.0,18.0,15
2817,36215,95893.11423039286,4824389.179648832,2576033097793.727,"POLYGON ((958735.230213883 1943165.54807064, 958735.230213883 1943265.54807064, 958835.230213883 1943265.54807064, 958835.230213883 1943165.54807064, 958735.230213883 1943165.54807064))",강남구,서울특별시 강남구 도곡동 949-3번지,127.03344519,37.486960225,958753.8962519818,1943181.8577202696,"캠코양재타워, 보스트빌딩",6548.400000000001,2157.53,45769.68,43,1.5,521181.0,13211.0,31.3675,15355000.0,26.5,15
2818,36216,98253.6865843387,4954577.781490419,2648827209194.091,"POLYGON ((958735.230213883 1943265.54807064, 958735.230213883 1943365.54807064, 958835.230213883 1943365.54807064, 958835.230213883 1943265.54807064, 958735.230213883 1943265.54807064))",강남구,서울특별시 강남구 도곡동 947-17번지,127.034003388,37.48815266,958803.8992532856,1943313.9060659688,NoData,270.7,161.6,645.52,6,0.0,30839.0,5391.0,16.35,9155000.0,13.0,15
2819,36217,100426.9440716526,5095798.755848515,2765947709358.3184,"POLYGON ((958735.230213883 1943365.54807064, 958735.230213883 1943465.54807064, 958835.230213883 1943465.54807064, 958835.230213883 1943365.54807064, 958735.230213883 1943365.54807064))",강남구,서울특별시 강남구 도곡동 945-18번지,127.033841705,37.488918109,958790.0262052908,1943398.8983355823,"광일빌딩, 예인빌딩, 지엠빌딩",2492.63,1265.51,6150.19,41,0.5,61611.0,65594.0,13.58625,9941500.0,24.0,15
2820,36218,102424.86277902384,5261484.606119772,2308729749811.0586,"POLYGON ((958735.230213883 1943465.54807064, 958735.230213883 1943565.54807064, 958835.230213883 1943565.54807064, 958835.230213883 1943465.54807064, 958735.230213883 1943465.54807064))",강남구,서울특별시 강남구 도곡동 944-4번지,127.034069887,37.489558297,958810.549910324,1943469.82310584,"엠라인빌딩, 세원빌딩, 명진팜빌딩, 아우디 도곡로 전시장",4382.3,2200.9700000000003,15989.64,70,0.6,67701.0,178183.0,19.917,15100000.0,21.8,15
2821,36219,107296.89881884248,5689127.6078852285,2481353188305.443,"POLYGON ((958735.230213883 1943565.54807064, 958735.230213883 1943665.54807064, 958835.230213883 1943665.54807064, 958835.230213883 1943565.54807064, 958735.230213883 1943565.54807064))",강남구,서울특별시 강남구 역삼동 839-15번지,127.033824368,37.490473565,958789.3481040896,1943571.473516872,"대경빌딩, 다다그룹 빌딩, GENOA 빌딩, 남강빌딩, 황산빌딩",3822.4,1934.84,13156.3,72,0.5454545454545454,48700.0,159083.0,17.656363636363636,14835454.545454545,25.09090909090909,2
2822,36220,109312.83851178749,5998809.486943666,2641084992247.62,"POLYGON ((958735.230213883 1943665.54807064, 958735.230213883 1943765.54807064, 958835.230213883 1943765.54807064, 958835.230213883 1943665.54807064, 958735.230213883 1943665.54807064))",강남구,서울특별시 강남구 역삼동 836-72번지,127.034319281,37.491755691,958833.803102984,1943713.5004319448,"두범 빌딩, 송암 빌리지, 리젠시",1303.43,684.59,4044.76,44,0.7142857142857143,38661.0,40336.0,18.038571428571426,11237714.285714285,9.0,2
2823,36221,112338.02492206318,6261416.367241767,2823807035901.9644,"POLYGON ((958735.230213883 1943765.54807064, 958735.230213883 1943865.54807064, 958835.230213883 1943865.54807064, 958835.230213883 1943765.54807064, 958735.230213883 1943765.54807064))",강남구,서울특별시 강남구 역삼동 836-26번지,127.033421988,37.492275954,958754.7679931604,1943771.6129855572,성욱빌딩,1984.9,1028.62,8782.02,22,0.0,43936.0,86246.0,21.23333333333333,16860000.0,29.0,12
2824,36222,115890.69158902824,6526138.592256562,3007222345968.088,"POLYGON ((958735.230213883 1943865.54807064, 958735.230213883 1943965.54807064, 958835.230213883 1943965.54807064, 958835.230213883 1943865.54807064, 958735.230213883 1943865.54807064))",강남구,서울특별시 강남구 역삼동 834-43번지,127.034017132,37.493956819,958808.301836103,1943957.8333827849,"까사디오, 양원빌딩별관, 청보빌딩",3076.2999999999997,1636.3,11388.52,33,1.0,41237.0,126508.0,23.119999999999997,14823800.0,19.2,12
2825,36223,118245.69864917843,6795629.327783844,3205486406615.525,"POLYGON ((958735.230213883 1943965.54807064, 958735.230213883 1944065.54807064, 958835.230213883 1944065.54807064, 958835.230213883 1943965.54807064, 958735.230213883 1943965.54807064))",강남구,서울특별시 강남구 역삼동 829-10번지,127.033379604,37.494470749,958752.2283079748,1944015.129752656,"융전빌딩, 명화빌딩, 더프레스티지",1858.41,1000.6,6143.02,39,0.42857142857142855,54539.0,78016.0,14.367142857142856,12433714.285714285,20.285714285714285,12
2826,36224,120216.54424272513,7185617.643588879,3419936034846.5674,"POLYGON ((958735.230213883 1944065.54807064, 958735.230213883 1944165.54807064, 958835.230213883 1944165.54807064, 958835.230213883 1944065.54807064, 958735.230213883 1944065.54807064))",강남구,서울특별시 강남구 역삼동 829-21번지,127.033251726,37.495709795,958741.6058747622,1944152.64991337,NoData,1620.7,833.91,4205.43,35,0.3333333333333333,51632.0,40252.0,16.018333333333334,10738000.0,27.333333333333332,12
2827,36225,117408.4723687858,7435170.110730056,3652876740872.896,"POLYGON ((958735.230213883 1944165.54807064, 958735.230213883 1944265.54807064, 958835.230213883 1944265.54807064, 958835.230213883 1944165.54807064, 958735.230213883 1944165.54807064))",강남구,서울특별시 강남구 역삼동 828-78번지,127.033473311,37.496386709,958761.5653061136,1944227.6520362904,"에이치케이 빌딩, 753빌딩, 동명 빌딩, 도원빌딩",3292.0,1782.99,11881.86,69,0.7,165170.0,148788.0,17.990000000000002,11390100.0,20.2,12
2828,36226,113537.82887766356,7651853.986031609,3895795675941.5054,"POLYGON ((958735.230213883 1944265.54807064, 958735.230213883 1944365.54807064, 958835.230213883 1944365.54807064, 958835.230213883 1944265.54807064, 958735.230213883 1944265.54807064))",강남구,서울특별시 강남구 역삼동 828-29번지,127.033810036,37.497016768,958791.6763622916,1944297.4055363329,AIP빌딩,1878.5,1050.8899999999999,5764.38,36,0.8333333333333334,65572.0,66046.0,16.456666666666667,12755000.0,18.833333333333332,12
2829,36227,109993.64200180724,7877440.664165975,4163660179333.225,"POLYGON ((958735.230213883 1944365.54807064, 958735.230213883 1944465.54807064, 958835.230213883 1944465.54807064, 958835.230213883 1944365.54807064, 958735.230213883 1944365.54807064))",강남구,서울특별시 강남구 역삼동 828-23번지,127.033402396,37.49769442,958756.0159868228,1944372.7652074173,"제니스빌딩, 역삼 푸르지오 시티",4097.9,2410.93,41958.79,68,1.4,269998.0,290649.0,35.414,24416000.0,12.2,12
2830,36228,105600.2898717162,8002023.609810692,4413211242468.741,"POLYGON ((958735.230213883 1944465.54807064, 958735.230213883 1944565.54807064, 958835.230213883 1944565.54807064, 958835.230213883 1944465.54807064, 958735.230213883 1944465.54807064))",강남구,서울특별시 강남구 역삼동 735-45번지,127.03376488,37.498550598,958788.527766596,1944467.593869368,"엠쓰리빌딩, 다원디자인 빌딩, 양지빌딩, 쓰리엠타워, 산하LAW타워, 신일유토빌, 삼흥역삼빌딩, 포스코타워 역삼, 한독약품빌딩",11004.67,5921.72,111632.28700000001,197,2.0,1398855.0,1260756.0,43.285000000000004,30007857.14285714,20.571428571428573,12
2831,36230,100968.90790549482,8114989.226985134,4636802344729.169,"POLYGON ((958735.230213883 1944665.54807064, 958735.230213883 1944765.54807064, 958835.230213883 1944765.54807064, 958835.230213883 1944665.54807064, 958735.230213883 1944665.54807064))",강남구,서울특별시 강남구 역삼동 647-13번지,127.033455072,37.500395989,958762.1579241982,1944672.4638780856,"삼보빌딩, 동영빌딩, 김앤주타워, 코레이트 타워, 강남빌딩",8548.4,4564.77,57886.380000000005,156,0.7894736842105263,352712.0,1539775.0,21.879473684210527,19713157.89473684,25.42105263157895,12
2832,36231,100053.33300177671,7997288.636118883,4661624249018.305,"POLYGON ((958735.230213883 1944765.54807064, 958735.230213883 1944865.54807064, 958835.230213883 1944865.54807064, 958835.230213883 1944765.54807064, 958735.230213883 1944765.54807064))",강남구,서울특별시 강남구 역삼동 645-15번지,127.033869586,37.501247221,958799.264706251,1944766.721090976,"하정빌딩, 태림빌딩, 삼아빌딩, 우정하우스",2375.0,1292.6399999999999,6041.4800000000005,49,0.4444444444444444,84775.0,51597.0,15.17,11318888.888888888,19.77777777777778,12
2833,36232,96017.5750055247,7816996.058164854,4636563131943.896,"POLYGON ((958735.230213883 1944865.54807064, 958735.230213883 1944965.54807064, 958835.230213883 1944965.54807064, 958835.230213883 1944865.54807064, 958735.230213883 1944865.54807064))",강남구,서울특별시 강남구 역삼동 639-9번지,127.034134718,37.502521232,958823.39921881,1944907.94846778,리츠 빌,737.9000000000001,403.39,1991.88,12,0.5,0.0,1402.0,15.31,8963000.0,15.0,12
2834,36233,94057.01448904649,7608315.582889756,4496340215124.769,"POLYGON ((958735.230213883 1944965.54807064, 958735.230213883 1945065.54807064, 958835.230213883 1945065.54807064, 958835.230213883 1944965.54807064, 958735.230213883 1944965.54807064))",강남구,서울특별시 강남구 역삼동 629-1번지,127.033471136,37.503208019,958765.124337534,1944984.4336758824,인사이트 빌딩,1197.4,588.16,3149.7799999999997,10,1.0,0.0,21769.0,10.33,8437000.0,7.5,12
2835,36235,91445.5214158194,7178133.8509206185,4159405860293.672,"POLYGON ((958735.230213883 1945165.54807064, 958735.230213883 1945265.54807064, 958835.230213883 1945265.54807064, 958835.230213883 1945165.54807064, 958735.230213883 1945165.54807064))",강남구,서울특별시 강남구 역삼동 608-11번지,127.033494396,37.505238923,958768.2971473384,1945209.7394530424,"일훈빌딩, 이안빌딩",929.4,472.71000000000004,2317.58,16,0.6666666666666666,46935.0,31338.0,15.823333333333332,11613000.0,14.333333333333334,17
2836,36236,90646.6094202304,6972240.927710425,3963702905010.444,"POLYGON ((958735.230213883 1945265.54807064, 958735.230213883 1945365.54807064, 958835.230213883 1945365.54807064, 958835.230213883 1945265.54807064, 958735.230213883 1945265.54807064))",강남구,서울특별시 강남구 역삼동 607-10번지,127.034170981,37.505929373,958828.4760689208,1945286.044305652,"밀레하우스, 라비체",2924.1,1498.1599999999999,10574.369999999999,61,1.0,103315.0,134113.0,23.08875,16197500.0,15.75,17
2837,36237,89998.91439655297,6777370.447370347,3763827869029.855,"POLYGON ((958735.230213883 1945365.54807064, 958735.230213883 1945465.54807064, 958835.230213883 1945465.54807064, 958835.230213883 1945365.54807064, 958735.230213883 1945365.54807064))",강남구,서울특별시 강남구 논현동 192-21번지,127.033187952,37.507370782,958742.3854720484,1945446.3901382824,"오헤븐 빌딩, H타워",1897.0,1020.78,11055.06,30,0.6666666666666666,78803.0,180368.0,33.71666666666667,35343333.333333336,30.333333333333332,17
2838,36238,89470.20469154239,6566759.831142866,3553711662202.244,"POLYGON ((958735.230213883 1945465.54807064, 958735.230213883 1945565.54807064, 958835.230213883 1945565.54807064, 958835.230213883 1945465.54807064, 958735.230213883 1945465.54807064))",강남구,서울특별시 강남구 논현동 234-28번지,127.034045924,37.507622689,958818.3532685508,1945473.9618168457,"태성빌딩, 동도빌딩, M빌딩, 승진빌딩, 신양빌딩, 정빌딩",4606.599999999999,2302.75,18468.920000000002,56,0.8571428571428571,56644.0,230286.0,24.335714285714285,26022857.14285714,32.42857142857143,17
2839,36239,87375.16477766703,6332048.975486117,3354213340145.864,"POLYGON ((958735.230213883 1945565.54807064, 958735.230213883 1945665.54807064, 958835.230213883 1945665.54807064, 958835.230213883 1945565.54807064, 958735.230213883 1945565.54807064))",강남구,서울특별시 강남구 논현동 234-1번지,127.034073255,37.508508317,958821.2553360552,1945572.204749252,"ARTISAN 빌, 성우빌딩, B&M 빌딩, 선일빌딩, 금은빌딩",2881.67,1441.897,11409.546,55,0.7142857142857143,25287.0,114154.0,23.86285714285714,19398571.42857143,20.857142857142858,17
2840,36240,87062.65004750217,6137503.266161685,3166447744216.3813,"POLYGON ((958735.230213883 1945665.54807064, 958735.230213883 1945765.54807064, 958835.230213883 1945765.54807064, 958835.230213883 1945665.54807064, 958735.230213883 1945665.54807064))",강남구,서울특별시 강남구 논현동 221-13번지,127.033095928,37.509805199,958735.5923155928,1945716.5138789732,NoData,702.1,350.22,2997.57,11,2.0,0.0,34117.0,36.06,20090000.0,3.0,17
2841,36241,86656.81169272092,6011303.5681511145,2978661636622.184,"POLYGON ((958735.230213883 1945765.54807064, 958735.230213883 1945865.54807064, 958835.230213883 1945865.54807064, 958835.230213883 1945765.54807064, 958735.230213883 1945765.54807064))",강남구,서울특별시 강남구 논현동 222-14번지,127.03376663,37.510340538,958795.1627609428,1945775.6124986336,NoData,889.2,524.68,2094.67,14,0.0,21498.0,16660.0,13.64,8177666.666666667,22.333333333333332,17
2842,36242,86084.85010046346,5806073.296276849,2804921143631.617,"POLYGON ((958735.230213883 1945865.54807064, 958735.230213883 1945965.54807064, 958835.230213883 1945965.54807064, 958835.230213883 1945865.54807064, 958735.230213883 1945865.54807064))",강남구,서울특별시 강남구 논현동 223번지,127.033974148,37.511189793,958813.9695714698,1945869.7412235064,NoData,837.0,482.46,2332.21,17,1.0,38776.0,9462.0,18.38,9869000.0,11.333333333333334,17
2843,36243,85312.58510172197,5671003.038641505,2642159370155.915,"POLYGON ((958735.230213883 1945965.54807064, 958735.230213883 1946065.54807064, 958835.230213883 1946065.54807064, 958835.230213883 1945965.54807064, 958735.230213883 1945965.54807064))",강남구,서울특별시 강남구 논현동 217-38번지,127.034196586,37.512782604,958834.502945888,1946046.3564255284,스페이스 217,1213.9,660.39,3220.52,32,0.16666666666666666,44670.0,25697.0,14.743333333333334,11594166.666666666,25.833333333333332,17
2844,36244,83194.62156746867,5574604.408502339,2480924194723.9453,"POLYGON ((958735.230213883 1946065.54807064, 958735.230213883 1946165.54807064, 958835.230213883 1946165.54807064, 958835.230213883 1946065.54807064, 958735.230213883 1946065.54807064))",강남구,서울특별시 강남구 논현동 214-22번지,127.033662203,37.513104111,958787.4532275496,1946082.25958474,"e그린빌딩, 다온빌딩, JSM빌딩",2089.4,1069.23,5982.29,62,0.5,28639.0,55416.0,16.028,12086000.0,16.7,17
2845,36245,80372.36540313486,5448451.118262488,2335684835420.5625,"POLYGON ((958735.230213883 1946165.54807064, 958735.230213883 1946265.54807064, 958835.230213883 1946265.54807064, 958835.230213883 1946165.54807064, 958735.230213883 1946165.54807064))",강남구,서울특별시 강남구 논현동 213-10번지,127.033293943,37.513868394,958755.3287055152,1946167.213457796,"한국관세사회관, 서전빌딩, 삼환아르누보3",5149.3,2778.94,23448.56,75,0.8,152752.0,207798.0,19.990000000000002,17026800.0,20.3,17
2846,36246,77283.89111191925,5275549.501772395,2198304077268.9795,"POLYGON ((958735.230213883 1946265.54807064, 958735.230213883 1946365.54807064, 958835.230213883 1946365.54807064, 958835.230213883 1946265.54807064, 958735.230213883 1946265.54807064))",강남구,서울특별시 강남구 논현동 89-22번지,127.033141617,37.51499532,958742.4873570524,1946292.305781085,"국제빌딩, 예진빌딩, 대영빌딩, 크레타나인논현, 우림빌딩, 조인빌딩",5294.4,2516.18,18688.8,79,0.7,34212.0,197831.0,22.896,17460000.0,21.4,17
